Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-16 00:00:00-04:00,596.5071923960646,624.8812125454576,592.3893326855886,624.5260620117188,1815200,0.0,0.0
2022-03-17 00:00:00-04:00,617.3270273441009,630.0646412757001,613.8138371602033,627.8568725585938,854900,0.0,0.0
2022-03-18 00:00:00-04:00,623.1919397130946,655.9814447979862,621.4257948578579,652.5834350585938,1689800,0.0,0.0
2022-03-21 00:00:00-04:00,651.0091511710085,655.9717681179341,642.1590943155014,655.510986328125,1293000,0.0,0.0
2022-03-22 00:00:00-04:00,660.3967545751111,670.0915090783684,657.8050695477324,661.1070556640625,1111100,0.0,0.0
2022-03-23 00:00:00-04:00,641.9669022664189,652.1128277788497,636.9851291640305,638.6649169921875,999100,0.0,0.0
2022-03-24 00:00:00-04:00,639.4714751601279,662.8445080672686,636.5918378285028,662.8348999023438,1176700,0.0,0.0
2022-03-25 00:00:00-04:00,662.7581923148865,663.0365361828839,645.3267537923201,659.7825317382812,768600,0.0,0.0
2022-03-28 00:00:00-04:00,652.8233090879281,667.1159218189939,648.8782203591941,666.9527587890625,687100,0.0,0.0
2022-03-29 00:00:00-04:00,681.5140805005788,685.9487167318565,669.6787561913657,680.6885986328125,1076200,0.0,0.0
2022-03-30 00:00:00-04:00,671.9153221905715,674.5549895277487,652.8329223534499,657.0947875976562,1031900,0.0,0.0
2022-03-31 00:00:00-04:00,657.0275515217565,661.4525795445201,640.7192170781108,641.1319580078125,780700,0.0,0.0
2022-04-01 00:00:00-04:00,648.1967472511717,650.0205410063979,635.2768118431239,640.9400634765625,739400,0.0,0.0
2022-04-04 00:00:00-04:00,645.5090483344031,654.1959419573718,643.1093507266015,653.5144653320312,731200,0.0,0.0
2022-04-05 00:00:00-04:00,646.9777656567236,648.0624337868657,619.8803373202541,620.5234985351562,1251500,0.0,0.0
2022-04-06 00:00:00-04:00,600.9705666506034,613.6601367503926,592.6292172161831,603.29345703125,1110700,0.0,0.0
2022-04-07 00:00:00-04:00,599.4732742996817,606.7395069471112,588.1946957804846,600.2123413085938,713500,0.0,0.0
2022-04-08 00:00:00-04:00,596.4880679342882,597.4383388917986,585.526264758888,586.4189453125,840800,0.0,0.0
2022-04-11 00:00:00-04:00,582.6849814922866,586.1309732021463,573.1726054918214,573.7581176757812,859600,0.0,0.0
2022-04-12 00:00:00-04:00,588.4730522459065,597.5247045960089,568.2483937684133,570.1681518554688,1067900,0.0,0.0
2022-04-13 00:00:00-04:00,577.2807541703256,592.4468879405017,572.4909677443691,588.1754150390625,934200,0.0,0.0
2022-04-14 00:00:00-04:00,589.8649456253022,591.7750957328445,572.087965272224,573.8829345703125,814200,0.0,0.0
2022-04-18 00:00:00-04:00,573.0957729485082,589.2313373753939,571.8671582340002,581.2835693359375,576800,0.0,0.0
2022-04-19 00:00:00-04:00,573.5565221283101,594.2802767542306,572.0878791493076,592.3893432617188,1230800,0.0,0.0
2022-04-20 00:00:00-04:00,624.6508012287226,626.3689633655828,603.7542188651906,608.476806640625,1857900,0.0,0.0
2022-04-21 00:00:00-04:00,619.1795560647444,622.779102376763,592.955654302554,595.1057739257812,940700,0.0,0.0
2022-04-22 00:00:00-04:00,590.4025057136656,595.9601851055999,583.0977805876993,583.232177734375,1093400,0.0,0.0
2022-04-25 00:00:00-04:00,568.9490706673089,576.3017767416102,560.2525691218101,575.754638671875,2074700,0.0,0.0
2022-04-26 00:00:00-04:00,561.6732478329271,563.909723830437,537.436301894178,537.9450073242188,1803100,0.0,0.0
2022-04-27 00:00:00-04:00,529.9397363180567,544.6162682783789,522.1742877679138,534.5375366210938,1904400,0.0,0.0
2022-04-28 00:00:00-04:00,551.8824430196461,571.5695706924672,541.947660213284,566.846923828125,1513500,0.0,0.0
2022-04-29 00:00:00-04:00,553.3221972222642,565.2727011063104,539.8935009404048,541.1509399414062,1225300,0.0,0.0
2022-05-02 00:00:00-04:00,536.3228264047572,548.5901091370356,531.3314434843322,548.1773681640625,1146700,0.0,0.0
2022-05-03 00:00:00-04:00,547.6341250959615,556.1487735676673,544.1451620114509,551.54833984375,825300,3.898,0.0
2022-05-04 00:00:00-04:00,559.6669269397185,574.3283510374143,545.7303008379122,572.7723388671875,1112800,0.0,0.0
2022-05-05 00:00:00-04:00,562.7982127530017,564.9727833718491,539.3805222540727,545.2566528320312,1231800,0.0,0.0
2022-05-06 00:00:00-04:00,536.5390351572752,542.8500911181357,526.7775947079941,532.5281372070312,1214600,0.0,0.0
2022-05-09 00:00:00-04:00,512.4351469155364,517.8377135168377,493.2505672005692,495.47344970703125,1714700,0.0,0.0
2022-05-10 00:00:00-04:00,511.4590953503221,512.628493521577,495.1546504482582,505.82452392578125,1232900,0.0,0.0
2022-05-11 00:00:00-04:00,513.4692284005622,525.9367292989655,503.0215696537358,503.8237609863281,1302800,0.0,0.0
2022-05-12 00:00:00-04:00,497.44517840476084,511.3140845562131,492.4678037152656,504.8483581542969,1134800,0.0,0.0
2022-05-13 00:00:00-04:00,522.4382473945768,532.8085156645003,520.1670524632425,529.9381103515625,946800,0.0,0.0
2022-05-16 00:00:00-04:00,515.3731538705439,522.8439919643787,510.2991565750533,517.0161743164062,757800,0.0,0.0
2022-05-17 00:00:00-04:00,538.2787190942202,544.4931515306057,530.4502295683094,542.8018188476562,895800,0.0,0.0
2022-05-18 00:00:00-04:00,528.8361144333895,534.2967251969067,509.2069972565807,510.58905029296875,1037900,0.0,0.0
2022-05-19 00:00:00-04:00,506.21092825737065,519.0456931547761,504.80952688284617,508.36614990234375,905500,0.0,0.0
2022-05-20 00:00:00-04:00,523.2886580065889,524.2068218117486,496.93284413990744,514.9769897460938,1205700,0.0,0.0
2022-05-23 00:00:00-04:00,530.8271803429018,539.1195595579552,527.4251665133406,536.0171508789062,977000,0.0,0.0
2022-05-24 00:00:00-04:00,536.9449925450907,538.8585958426352,524.4387927451804,528.1113891601562,1085500,0.0,0.0
2022-05-25 00:00:00-04:00,523.5302603814209,533.3593024110542,519.9929850307416,529.7060546875,832600,0.0,0.0
2022-05-26 00:00:00-04:00,524.2163986978036,543.6231866314317,523.2015521079069,541.2940063476562,933800,0.0,0.0
2022-05-27 00:00:00-04:00,553.4330174482214,564.2865213228164,552.9207569822937,563.8226318359375,843900,0.0,0.0
2022-05-31 00:00:00-04:00,564.9920716099954,565.2046679553703,553.6455970160661,556.9702758789062,822300,0.0,0.0
2022-06-01 00:00:00-04:00,558.0817354522869,560.314291979268,538.3269696118194,544.763671875,542100,0.0,0.0
2022-06-02 00:00:00-04:00,545.4982945395005,561.831760353404,543.9519567416543,561.077880859375,669200,0.0,0.0
2022-06-03 00:00:00-04:00,548.1464311601837,550.7462536227843,542.0866675381124,544.754150390625,531000,0.0,0.0
2022-06-06 00:00:00-04:00,560.1791314871093,563.900099422625,550.3404130388664,552.524658203125,483300,0.0,0.0
2022-06-07 00:00:00-04:00,545.7882333876395,558.6424098475823,544.2612439616336,557.666259765625,479000,0.0,0.0
2022-06-08 00:00:00-04:00,554.3703333510007,558.5745372463398,543.6618270870716,548.4168701171875,605700,0.0,0.0
2022-06-09 00:00:00-04:00,540.6562875081622,545.710996860448,524.168210091379,524.2261962890625,658600,0.0,0.0
2022-06-10 00:00:00-04:00,514.2231641492706,517.2482384304193,501.98760523054415,504.04620361328125,928900,0.0,0.0
2022-06-13 00:00:00-04:00,481.3532287767184,485.65405760203845,475.13879686956506,477.0330810546875,1395100,0.0,0.0
2022-06-14 00:00:00-04:00,477.2361723045591,481.90423821140655,468.2092903820829,474.7040100097656,965400,0.0,0.0
2022-06-15 00:00:00-04:00,482.63867750609126,495.02890402713774,477.43903311458973,488.3891906738281,841700,0.0,0.0
2022-06-16 00:00:00-04:00,463.6763639594784,467.82252323222934,449.89441185100276,452.45556640625,1223100,0.0,0.0
2022-06-17 00:00:00-04:00,451.8274038048363,462.5746092040262,446.3668218288754,457.4812927246094,1328700,0.0,0.0
2022-06-21 00:00:00-04:00,472.5873429532998,481.1503043051436,472.0944308615953,477.7773132324219,1081400,0.0,0.0
2022-06-22 00:00:00-04:00,470.13248863136425,479.9905535497393,466.2665854468251,469.2239990234375,845800,0.0,0.0
2022-06-23 00:00:00-04:00,467.67763185072175,471.069971333395,460.1004651483651,469.2239990234375,739100,0.0,0.0
2022-06-24 00:00:00-04:00,482.31973423454747,498.266584869822,481.59487738748953,497.986328125,907800,0.0,0.0
2022-06-27 00:00:00-04:00,497.706033309112,499.7163195663627,488.7081751235253,491.0083923339844,696500,0.0,0.0
2022-06-28 00:00:00-04:00,491.0180399086502,494.27508827275494,473.1285921229936,473.96942138671875,847200,0.0,0.0
2022-06-29 00:00:00-04:00,474.63627853645477,477.14912155377823,465.8606616213484,468.3735046386719,847400,0.0,0.0
2022-06-30 00:00:00-04:00,458.25449990077345,468.38317701838383,448.5704228922775,459.926513671875,866400,0.0,0.0
2022-07-01 00:00:00-04:00,440.0364409527331,442.60727024282323,428.5933704736979,434.74981689453125,1570200,0.0,0.0
2022-07-05 00:00:00-04:00,405.13694762122935,418.53228655274853,398.8355367284631,417.9040832519531,2778300,0.0,0.0
2022-07-06 00:00:00-04:00,418.7255690025431,422.920069720494,411.0904173824115,414.5020751953125,1464700,0.0,0.0
2022-07-07 00:00:00-04:00,424.0509203849204,437.6202190269263,423.9445927125536,436.7503967285156,1400900,0.0,0.0
2022-07-08 00:00:00-04:00,429.7047641359281,440.0363921448329,425.88720266378624,437.76519775390625,739100,0.0,0.0
2022-07-11 00:00:00-04:00,434.4889089484584,435.0784745923403,423.229470464544,424.3409118652344,745600,0.0,0.0
2022-07-12 00:00:00-04:00,425.80026180553716,429.55019273011897,417.4015845167345,419.924072265625,848000,0.0,0.0
2022-07-13 00:00:00-04:00,416.0484799834264,436.7890407469461,414.9080162141157,432.0243225097656,1052500,0.0,0.0
2022-07-14 00:00:00-04:00,427.37561739874127,443.4964269221046,419.98205381479295,441.5827941894531,1075900,0.0,0.0
2022-07-15 00:00:00-04:00,449.78817303560555,459.8298409549709,445.0717665559711,459.68487548828125,1630500,0.0,0.0
2022-07-18 00:00:00-04:00,467.39733901257046,470.50939221196785,454.72685566148823,457.6069641113281,1039500,0.0,0.0
2022-07-19 00:00:00-04:00,468.61508383427736,484.11736284654006,467.8225666547175,481.65283203125,1415000,0.0,0.0
2022-07-20 00:00:00-04:00,476.37592020895346,499.43604834165774,474.1530376467456,497.1744689941406,2294900,0.0,0.0
2022-07-21 00:00:00-04:00,512.2322037171936,525.0283346133219,507.01321049881267,524.0908813476562,2281900,0.0,0.0
2022-07-22 00:00:00-04:00,524.2261075329943,528.5172624020719,511.48796369378226,516.349365234375,1459900,0.0,0.0
2022-07-25 00:00:00-04:00,517.4705115990905,525.4439378008706,514.28115291618,520.9014892578125,1194600,0.0,0.0
2022-07-26 00:00:00-04:00,510.34743374569933,511.8841559198003,501.15624126207007,506.5975036621094,1029500,0.0,0.0
2022-07-27 00:00:00-04:00,515.7307575274989,531.4166392380723,514.7353182322963,527.8696899414062,1110900,0.0,0.0
2022-07-28 00:00:00-04:00,529.4354829019663,542.1349903056862,522.6315138446786,541.9127197265625,1216800,0.0,0.0
2022-07-29 00:00:00-04:00,542.6278615686956,557.5792142067853,540.7432219197003,555.182373046875,1210700,0.0,0.0
2022-08-01 00:00:00-04:00,554.0226366929968,563.5037629332331,549.8668021116825,558.76806640625,895500,0.0,0.0
2022-08-02 00:00:00-04:00,543.2366566220678,553.6455593894494,540.0182761506412,546.6386108398438,876600,0.0,0.0
2022-08-03 00:00:00-04:00,550.8911001319052,567.968707719077,550.1662434212053,564.2864379882812,825900,0.0,0.0
2022-08-04 00:00:00-04:00,564.9705710720227,574.2516175674536,562.9651639791352,570.0955200195312,680100,1.396,0.0
2022-08-05 00:00:00-04:00,553.7906636576533,561.4925731071421,548.3169643360317,559.2933959960938,767900,0.0,0.0
2022-08-08 00:00:00-04:00,559.9618298760776,564.3795194559056,547.3578352825394,554.8756713867188,700600,0.0,0.0
2022-08-09 00:00:00-04:00,533.9013071965073,535.0638695524656,517.0830903888274,524.2230834960938,1138500,0.0,0.0
2022-08-10 00:00:00-04:00,541.2833823661899,548.4234330741484,533.2908491855676,548.3846435546875,1074800,0.0,0.0
2022-08-11 00:00:00-04:00,548.0844316427234,556.43541479067,543.6086168838148,544.8583374023438,833300,0.0,0.0
2022-08-12 00:00:00-04:00,545.0617620569133,559.9520906874047,544.5773660464735,557.9854736328125,811600,0.0,0.0
2022-08-15 00:00:00-04:00,551.3492401349882,559.5936701021066,550.1673421935219,556.997314453125,783100,0.0,0.0
2022-08-16 00:00:00-04:00,548.7240081488737,554.4786370464172,541.5646185242625,548.9952392578125,697000,0.0,0.0
2022-08-17 00:00:00-04:00,541.6516383532036,548.3266300998811,534.6860208031941,539.8884887695312,667700,0.0,0.0
2022-08-18 00:00:00-04:00,539.8885157991512,548.2685323883817,537.9702671403692,543.7830200195312,580600,0.0,0.0
2022-08-19 00:00:00-04:00,539.8012739966176,541.4094428695191,527.4394773069544,528.2435913085938,794400,0.0,0.0
2022-08-22 00:00:00-04:00,512.7720187028417,514.2833322181153,502.4253247705243,503.83978271484375,795800,0.0,0.0
2022-08-23 00:00:00-04:00,503.77203418479553,512.83021922423,503.2489075900839,509.34259033203125,592900,0.0,0.0
2022-08-24 00:00:00-04:00,506.54252302495206,514.0216273054457,505.4380860581097,509.0420227050781,485200,0.0,0.0
2022-08-25 00:00:00-04:00,506.05832052390855,523.360936430658,505.47706880882834,522.8959350585938,758300,0.0,0.0
2022-08-26 00:00:00-04:00,522.7118007160176,522.8861762100439,492.8923790646976,494.02587890625,1229700,0.0,0.0
2022-08-29 00:00:00-04:00,490.5188393691135,495.39186261045825,483.81478480700065,484.2798156738281,754100,0.0,0.0
2022-08-30 00:00:00-04:00,490.74163682326054,491.80731406887026,472.2473987903591,477.6338806152344,1006400,0.0,0.0
2022-08-31 00:00:00-04:00,485.21955023104664,485.9267495729812,471.51114733486065,474.6500244140625,936000,0.0,0.0
2022-09-01 00:00:00-04:00,463.00515900527466,464.070806721963,446.5066298139244,455.25482177734375,1665500,0.0,0.0
2022-09-02 00:00:00-04:00,464.8846587861323,471.70496485491134,451.4669090861909,452.6100769042969,1145400,0.0,0.0
2022-09-06 00:00:00-04:00,454.7122709714136,462.9760964232775,447.87260073297983,455.25482177734375,996900,0.0,0.0
2022-09-07 00:00:00-04:00,454.256933459401,465.9599287997101,451.06959923179545,461.8038024902344,745400,0.0,0.0
2022-09-08 00:00:00-04:00,450.9242956697061,468.30442834355745,449.6842429618424,467.68438720703125,943300,0.0,0.0
2022-09-09 00:00:00-04:00,480.0558765275021,487.47682795982934,479.8427410714492,485.3648681640625,1012800,0.0,0.0
2022-09-12 00:00:00-04:00,490.9547540636021,495.05275522488046,484.06665653346596,489.17218017578125,1041400,0.0,0.0
2022-09-13 00:00:00-04:00,468.8953923380863,473.17746657432,453.98566722100367,456.3979797363281,1188200,0.0,0.0
2022-09-14 00:00:00-04:00,462.084825492702,466.50251564243314,456.39801990235736,463.1795654296875,663700,0.0,0.0
2022-09-15 00:00:00-04:00,457.793095787517,463.4314441845719,448.45392435326227,451.11810302734375,853500,0.0,0.0
2022-09-16 00:00:00-04:00,447.61105542901834,457.4539876506809,445.557220711758,452.66815185546875,914000,0.0,0.0
2022-09-19 00:00:00-04:00,445.30533386652974,458.2290184132557,445.30533386652974,456.4076843261719,646500,0.0,0.0
2022-09-20 00:00:00-04:00,444.6271989450902,451.97063092684493,443.086793305716,447.5432434082031,906700,0.0,0.0
2022-09-21 00:00:00-04:00,447.1459669639002,461.30973182662757,440.6647456665978,440.722900390625,783900,0.0,0.0
2022-09-22 00:00:00-04:00,436.6345657517976,438.07805636937024,425.3965726509673,427.2760314941406,952900,0.0,0.0
2022-09-23 00:00:00-04:00,420.06831221899677,423.30407468377035,414.0133608481198,422.529052734375,1362300,0.0,0.0
2022-09-26 00:00:00-04:00,420.5429936111613,427.0145182739573,415.72809529689863,417.3653564453125,1164000,0.0,0.0
2022-09-27 00:00:00-04:00,425.1544879555337,428.70027116446096,413.1898976669115,419.76800537109375,876400,0.0,0.0
2022-09-28 00:00:00-04:00,412.84113391656985,429.5818624210434,409.9638198189951,427.460205078125,957100,0.0,0.0
2022-09-29 00:00:00-04:00,412.327639530004,415.3309013029517,406.14677004662923,414.429931640625,1141800,0.0,0.0
2022-09-30 00:00:00-04:00,401.0799420933831,414.6914597030852,401.03151431292594,402.3878173828125,1084700,0.0,0.0
2022-10-03 00:00:00-04:00,410.3803633040848,421.9186814329449,407.88086298443164,418.20819091796875,1452400,0.0,0.0
2022-10-04 00:00:00-04:00,446.8165958758543,453.1718696825586,441.55606187187726,450.5948791503906,1954600,0.0,0.0
2022-10-05 00:00:00-04:00,442.6799111252733,459.9340978768274,438.91129526838705,454.6445007324219,1193800,0.0,0.0
2022-10-06 00:00:00-04:00,450.76934095140973,459.38188842533447,447.08791277115444,447.7176513671875,926100,0.0,0.0
2022-10-07 00:00:00-04:00,432.5656781120114,434.71639778377613,419.23508918682563,420.7076721191406,1412400,0.0,0.0
2022-10-10 00:00:00-04:00,420.36853230605794,420.5235425709443,403.3662152889699,408.7236633300781,1383700,0.0,0.0
2022-10-11 00:00:00-04:00,399.65577961249016,399.7720299270156,381.71376165118875,387.0905456542969,2044200,0.0,0.0
2022-10-12 00:00:00-04:00,391.20791687953835,392.2929592493638,385.1045387666767,385.89892578125,1277100,0.0,0.0
2022-10-13 00:00:00-04:00,353.5219103861012,397.9119691967715,351.81682691785494,392.748291015625,2782200,0.0,0.0
2022-10-14 00:00:00-04:00,391.7601249220177,392.9614175755989,366.78466762858994,367.2981262207031,1727900,0.0,0.0
2022-10-17 00:00:00-04:00,382.1497603454092,387.1293664109739,376.6954555659211,379.97967529296875,1417900,0.0,0.0
2022-10-18 00:00:00-04:00,394.666540717906,396.4006869003703,380.9193780952843,386.5383605957031,1324800,0.0,0.0
2022-10-19 00:00:00-04:00,402.91097620323166,418.37289043744715,397.58261944768174,410.7872314453125,2435200,0.0,0.0
2022-10-20 00:00:00-04:00,417.79160036216024,434.91017007437824,415.3986826511016,423.62371826171875,2090900,0.0,0.0
2022-10-21 00:00:00-04:00,426.73360922789414,448.43454912009344,424.0403680293161,447.8048400878906,2756600,0.0,0.0
2022-10-24 00:00:00-04:00,455.74891525387125,461.2322827463795,445.2569085592093,458.20965576171875,2389300,0.0,0.0
2022-10-25 00:00:00-04:00,463.5573760465764,480.278739086109,463.42176051079986,470.84271240234375,2047200,0.0,0.0
2022-10-26 00:00:00-04:00,461.0965919648045,480.71463114498994,459.4496336396523,468.9825439453125,1879400,0.0,0.0
2022-10-27 00:00:00-04:00,467.05465808270213,474.32059853338137,459.1977391014701,459.6046447753906,1075700,0.0,0.0
2022-10-28 00:00:00-04:00,455.1966557693128,474.5821957412016,454.2569557862927,473.9137268066406,1436100,0.0,0.0
2022-10-31 00:00:00-04:00,464.0902184071668,465.87279248675947,456.9308299405479,457.67681884765625,1063600,0.0,0.0
2022-11-01 00:00:00-04:00,468.29477107304353,468.5757290849215,458.1030583660502,460.54443359375,760700,0.0,0.0
2022-11-02 00:00:00-04:00,455.3807526839613,462.1138701654888,432.33320799346285,432.4010009765625,1887400,0.0,0.0
2022-11-03 00:00:00-04:00,428.32953623856275,434.1209462163654,424.7536523913994,427.4744567871094,1615700,1.34,0.0
2022-11-04 00:00:00-04:00,449.2698739701201,456.32446447241904,441.47674513595314,455.49853515625,1587800,0.0,0.0
2022-11-07 00:00:00-05:00,461.3968001983841,471.7066532205468,456.3244755171847,469.71466064453125,1429400,0.0,0.0
2022-11-08 00:00:00-05:00,484.15427533038087,491.6752976344211,477.1676814083684,489.34320068359375,2316100,0.0,0.0
2022-11-09 00:00:00-05:00,480.5200965510536,489.95538792910975,475.0785171686197,475.6129455566406,1302600,0.0,0.0
2022-11-10 00:00:00-05:00,516.4636358708979,545.9258771169906,505.63877703931354,544.9249877929688,3518000,0.0,0.0
2022-11-11 00:00:00-05:00,544.9151987600926,562.2504603831532,542.6899463871164,560.1321411132812,1982800,0.0,0.0
2022-11-14 00:00:00-05:00,558.519290671733,573.6001838285407,557.6447282796743,561.4732666015625,1806400,0.0,0.0
2022-11-15 00:00:00-05:00,589.5846916083322,591.1102825173924,569.9464228450092,580.5671997070312,1669400,0.0,0.0
2022-11-16 00:00:00-05:00,567.0120154442315,567.429843463083,557.5669671140437,560.3849487304688,1418900,0.0,0.0
2022-11-17 00:00:00-05:00,552.8639305768071,573.7459609659383,552.8542039911879,572.3661499023438,917900,0.0,0.0
2022-11-18 00:00:00-05:00,582.656414779126,582.9576423358309,568.2556736349917,576.379150390625,1115300,0.0,0.0
2022-11-21 00:00:00-05:00,564.7577021454688,567.2743971120786,558.8302372576928,563.8734130859375,849800,0.0,0.0
2022-11-22 00:00:00-05:00,565.2627166202775,579.6537885717697,557.9846233098059,579.3428344726562,1082400,0.0,0.0
2022-11-23 00:00:00-05:00,578.3419592066613,592.7426987759006,578.3419592066613,586.7666625976562,874700,0.0,0.0
2022-11-25 00:00:00-05:00,580.0425255964126,580.9851146207288,575.0965576171875,575.0965576171875,408900,0.0,0.0
2022-11-28 00:00:00-05:00,576.9817476391758,581.2086606236593,563.9996624688855,566.8370971679688,1056200,0.0,0.0
2022-11-29 00:00:00-05:00,567.5658131641944,570.3934616398129,560.4528926924909,562.4448852539062,562900,0.0,0.0
2022-11-30 00:00:00-05:00,568.7415962458738,591.1977900476676,560.6181185205991,590.916015625,1569700,0.0,0.0
2022-12-01 00:00:00-05:00,594.4045053061225,599.1172731787319,584.3472752842536,593.9672241210938,1245900,0.0,0.0
2022-12-02 00:00:00-05:00,583.3172368193558,590.2649838945069,580.1106071340726,588.57421875,719800,0.0,0.0
2022-12-05 00:00:00-05:00,587.9814005752585,589.9831197928319,576.59299359003,583.7933349609375,873900,0.0,0.0
2022-12-06 00:00:00-05:00,586.4267155634043,587.3498515009593,570.2186073273148,576.2723388671875,839200,0.0,0.0
2022-12-07 00:00:00-05:00,575.4560839382873,586.912517185962,573.9790665719665,584.3374633789062,878600,0.0,0.0
2022-12-08 00:00:00-05:00,575.1354553069947,592.2181258649804,571.0348101505716,589.7208251953125,1019300,0.0,0.0
2022-12-09 00:00:00-05:00,585.931154888216,593.879732199814,579.5276219170157,580.7908325195312,870700,0.0,0.0
2022-12-12 00:00:00-05:00,579.9842688319914,592.7428198464771,578.9445325063949,592.7330932617188,819600,0.0,0.0
2022-12-13 00:00:00-05:00,624.7897810558051,625.1590354256837,600.0986677399105,610.4959716796875,1334000,0.0,0.0
2022-12-14 00:00:00-05:00,604.889115482768,609.0286071118072,592.6747209254048,598.4369506835938,1167500,0.0,0.0
2022-12-15 00:00:00-05:00,585.9408520917141,587.6899174004484,567.731024817883,569.752197265625,1420500,0.0,0.0
2022-12-16 00:00:00-05:00,560.9290942266412,569.1788992566043,549.7349806351577,558.072265625,2097300,0.0,0.0
2022-12-19 00:00:00-05:00,557.8099065205182,559.5589720093866,546.7518460817572,552.5238037109375,906800,0.0,0.0
2022-12-20 00:00:00-05:00,546.3339491245282,552.8638679164784,545.2748189641604,547.2279052734375,845700,0.0,0.0
2022-12-21 00:00:00-05:00,552.9610464371898,567.4395427772728,551.2508281018386,564.5244140625,797700,0.0,0.0
2022-12-22 00:00:00-05:00,554.8945258954121,554.8945258954121,531.3305778337545,540.2217407226562,1351800,0.0,0.0
2022-12-23 00:00:00-05:00,531.3987309075744,536.4516318021064,527.1815451967326,535.7714233398438,602600,0.0,0.0
2022-12-27 00:00:00-05:00,530.6020308526943,531.0393120472684,521.3319423465887,521.9829711914062,802600,0.0,0.0
2022-12-28 00:00:00-05:00,521.5165182752935,526.4722131707152,514.0440695934335,516.5996704101562,609900,0.0,0.0
2022-12-29 00:00:00-05:00,525.8891155135474,539.6582204865412,524.8688325510756,535.8685302734375,841000,0.0,0.0
2022-12-30 00:00:00-05:00,525.5588900531546,531.0198937803455,521.584630623551,530.9421997070312,703200,0.0,0.0
2023-01-03 00:00:00-05:00,545.4011395595425,548.1899410948567,530.3299156441851,534.0223999023438,675100,0.0,0.0
2023-01-04 00:00:00-05:00,554.6517894842433,559.2285627349663,545.1873481237179,554.6809692382812,1087300,0.0,0.0
2023-01-05 00:00:00-05:00,549.3850213784061,557.3238699351176,546.635067389978,549.3267211914062,710900,0.0,0.0
2023-01-06 00:00:00-05:00,559.0536047546119,581.7429962942368,551.2313556798048,578.9930419921875,1025800,0.0,0.0
2023-01-09 00:00:00-05:00,596.6199450483831,614.4994247295036,595.4636082961696,603.7523193359375,1348800,0.0,0.0
2023-01-10 00:00:00-05:00,605.0155260513303,615.8501113322451,604.0243633247637,615.4711303710938,873900,0.0,0.0
2023-01-11 00:00:00-05:00,617.5698780652308,626.8885970165769,615.3835319833559,626.4415893554688,806500,0.0,0.0
2023-01-12 00:00:00-05:00,633.0103231164992,637.7230896049796,616.8799720941494,634.0986328125,1322200,0.0,0.0
2023-01-13 00:00:00-05:00,630.9602025253956,642.0473828136999,630.3771411883197,641.027099609375,649700,0.0,0.0
2023-01-17 00:00:00-05:00,632.6800117743646,644.22392501499,632.6800117743646,639.5694580078125,902600,0.0,0.0
2023-01-18 00:00:00-05:00,654.4657976417814,656.9824920195305,633.1075826252995,633.8363647460938,1152700,0.0,0.0
2023-01-19 00:00:00-05:00,636.0906880339168,637.1304242284359,609.2812583976585,612.4198608398438,1534100,0.0,0.0
2023-01-20 00:00:00-05:00,620.038228536221,632.194266279271,616.2582638132441,630.4937744140625,1033200,0.0,0.0
2023-01-23 00:00:00-05:00,639.433467869761,657.1477735828398,638.2674045291908,656.9048461914062,1780900,0.0,0.0
2023-01-24 00:00:00-05:00,647.8580309490628,653.9992411731002,641.2504192145824,651.0549926757812,1066900,0.0,0.0
2023-01-25 00:00:00-05:00,638.3741792498631,663.6969218769832,636.4890607877735,662.2490844726562,1569200,0.0,0.0
2023-01-26 00:00:00-05:00,662.6087051016651,665.5626805117212,648.9270192860248,664.5521240234375,1593300,0.0,0.0
2023-01-27 00:00:00-05:00,648.3246501493578,658.9357022631685,647.8193421839798,648.50927734375,1249700,0.0,0.0
2023-01-30 00:00:00-05:00,631.611186972409,639.6180639148316,629.2985135738962,631.9124145507812,1209900,0.0,0.0
2023-01-31 00:00:00-05:00,632.7966313082543,642.163925110235,628.9875466795157,642.14453125,801800,0.0,0.0
2023-02-01 00:00:00-05:00,640.8716250788764,665.7085186921232,637.3345880988588,659.3341064453125,1274200,0.0,0.0
2023-02-02 00:00:00-05:00,677.1843721902684,678.8265636125544,665.5724318393,676.84423828125,1318600,0.0,0.0
2023-02-03 00:00:00-05:00,659.2563049974825,673.7639203383037,658.7509970919182,660.3931884765625,1015800,0.0,0.0
2023-02-06 00:00:00-05:00,648.485390041666,651.8158930882082,642.223742373283,644.6387939453125,783100,1.472,0.0
2023-02-07 00:00:00-05:00,641.9802261775625,665.7901051279181,641.9802261775625,660.9501953125,1236100,0.0,0.0
2023-02-08 00:00:00-05:00,653.8899947951841,657.2204974463419,644.0447022916487,645.437255859375,763900,0.0,0.0
2023-02-09 00:00:00-05:00,655.4968076903787,664.4170198467187,644.6874444047784,646.7421875,686500,0.0,0.0
2023-02-10 00:00:00-05:00,635.991355184452,639.9644931495307,631.6578495760997,639.1659545898438,731800,0.0,0.0
2023-02-13 00:00:00-05:00,641.8730627702257,655.3994174775964,640.1104534701867,651.2314453125,596000,0.0,0.0
2023-02-14 00:00:00-05:00,644.3855356403,663.1509798907194,640.0033518829241,659.7426147460938,1013400,0.0,0.0
2023-02-15 00:00:00-05:00,644.4926776453317,659.7426518257415,643.6941392055356,659.0902099609375,683500,0.0,0.0
